0.014347,1.2599,0.23346,3.3699,0,285.15
0.01506,1.2599,0.23346,3.3699,0.0096643,285.15
0.015758,1.2599,0.23347,3.3699,0.019329,285.15
0.016443,1.2599,0.23347,3.3699,0.028993,285.15
0.017115,1.2599,0.23348,3.3699,0.038657,285.15
0.020312,1.26,0.23356,3.3699,0.086979,285.15
0.023289,1.26,0.23368,3.3699,0.1353,285.15
0.026098,1.2601,0.23384,3.3699,0.18362,285.15
0.028771,1.2602,0.23403,3.3699,0.23194,285.15
0.035011,1.2604,0.2346,3.3699,0.35292,285.15
0.040753,1.2606,0.23527,3.3699,0.47389,285.15
0.046129,1.2609,0.23602,3.3699,0.59486,285.15
0.051222,1.2611,0.23682,3.3699,0.71584,285.15
0.061701,1.2618,0.23874,3.3698,0.98351,285.15
0.071331,1.2625,0.24082,3.3698,1.2512,285.15
0.080309,1.2632,0.24299,3.3698,1.5189,285.15
0.088757,1.2639,0.24524,3.3698,1.7865,285.15
0.10727,1.2658,0.25084,3.3698,2.4287,285.15
0.12374,1.2678,0.25666,3.3698,3.0708,285.15
0.13855,1.2699,0.2626,3.3699,3.713,285.15
0.15195,1.272,0.26863,3.3699,4.3551,285.15
0.18691,1.2794,0.28816,3.3703,6.4047,285.15
0.21186,1.2875,0.30791,3.3709,8.4543,285.15
0.22869,1.2964,0.3277,3.3718,10.504,285.15
0.2389,1.3058,0.34739,3.3729,12.553,285.15
0.24357,1.316,0.36723,3.3743,14.634,285.15
0.24322,1.3269,0.38692,3.376,16.715,285.15
0.23853,1.3383,0.40643,3.3779,18.795,285.15
0.23018,1.3503,0.42575,3.3801,20.876,285.15
0.21643,1.3653,0.44833,3.3831,23.34,285.15
0.19916,1.3809,0.47057,3.3864,25.805,285.15
0.17915,1.3973,0.49242,3.3902,28.269,285.15
0.15741,1.4143,0.51377,3.3943,30.734,285.15
0.13564,1.4313,0.53392,3.3986,33.135,285.15
0.11421,1.4486,0.55329,3.4034,35.536,285.15
0.094266,1.4662,0.57165,3.4085,37.938,285.15
0.077186,1.4837,0.58871,3.4139,40.339,285.15
0.072961,1.4888,0.59337,3.4155,41.036,285.15
0.069075,1.4938,0.59789,3.4172,41.733,285.15
0.065533,1.4988,0.60229,3.4189,42.429,285.15
0.062326,1.5038,0.60654,3.4206,43.126,285.15
0.059432,1.5088,0.61067,3.4223,43.823,285.15
0.056845,1.5138,0.61466,3.4241,44.52,285.15
0.05455,1.5187,0.61853,3.4259,45.216,285.15
0.052507,1.5236,0.62227,3.4277,45.913,285.15
0.050505,1.5289,0.62622,3.4297,46.67,285.15
0.048738,1.5342,0.63004,3.4317,47.428,285.15
0.047202,1.5395,0.63372,3.4338,48.185,285.15
0.045825,1.5447,0.6373,3.4359,48.942,285.15
0.044699,1.5493,0.64032,3.4377,49.6,285.15
0.043665,1.5538,0.64327,3.4396,50.258,285.15
0.042723,1.5583,0.64613,3.4414,50.916,285.15
0.041842,1.5628,0.64892,3.4433,51.574,285.15
0.040978,1.5674,0.6517,3.4453,52.244,285.15
0.04017,1.572,0.65441,3.4472,52.915,285.15
0.039424,1.5765,0.65704,3.4492,53.585,285.15
0.038716,1.581,0.6596,3.4512,54.256,285.15
0.038012,1.5856,0.66212,3.4532,54.932,285.15
0.037349,1.5901,0.66458,3.4553,55.608,285.15
0.036735,1.5947,0.66696,3.4574,56.284,285.15
0.036146,1.5992,0.66928,3.4595,56.96,285.15
0.035562,1.6036,0.67152,3.4616,57.628,285.15
0.03501,1.6081,0.6737,3.4637,58.296,285.15
0.034501,1.6125,0.67581,3.4658,58.964,285.15
0.03401,1.6169,0.67786,3.4679,59.633,285.15
0.033524,1.6211,0.6798,3.47,60.278,285.15
0.033066,1.6253,0.68167,3.4721,60.923,285.15
0.032646,1.6295,0.68349,3.4742,61.568,285.15
0.032237,1.6337,0.68526,3.4764,62.213,285.15
0.031831,1.6377,0.68691,3.4784,62.829,285.15
0.031448,1.6417,0.68851,3.4805,63.445,285.15
