1.1227,3.6485,0.89133,3.0314,-7.535e-08,293.79
1.1223,3.647,0.89089,3.0276,0.00014894,293.8
1.1218,3.6451,0.89033,3.0225,0.00034288,293.81
1.1211,3.6426,0.88959,3.016,0.00059537,293.83
1.1202,3.6393,0.88863,3.0075,0.00092423,293.85
1.119,3.6351,0.88738,2.9964,0.0013528,293.88
1.1175,3.6296,0.88576,2.9821,0.0019117,293.91
1.1155,3.6225,0.88364,2.9636,0.0026413,293.95
1.113,3.6132,0.88089,2.9397,0.0035948,294.01
1.1097,3.6012,0.87731,2.9087,0.004843,294.08
1.1057,3.5866,0.87292,2.871,0.0063865,294.18
1.1017,3.572,0.86851,2.8336,0.0079447,294.27
1.0977,3.5575,0.8641,2.7965,0.0095177,294.36
1.0938,3.543,0.85968,2.7597,0.011105,294.45
1.0899,3.5286,0.85525,2.7233,0.012708,294.54
1.086,3.5142,0.85081,2.6871,0.014326,294.63
1.0821,3.4999,0.84637,2.6512,0.015958,294.73
1.0782,3.4857,0.84191,2.6156,0.017606,294.82
1.0744,3.4715,0.83745,2.5803,0.019268,294.91
1.0706,3.4575,0.83298,2.5453,0.020945,295
1.0668,3.4434,0.8285,2.5105,0.022638,295.1
1.0631,3.4295,0.82401,2.4761,0.024346,295.19
1.0593,3.4156,0.81951,2.4419,0.026068,295.28
1.0556,3.4018,0.81501,2.408,0.027806,295.37
1.0519,3.3881,0.81049,2.3744,0.029559,295.47
1.0483,3.3745,0.80597,2.341,0.031327,295.56
1.0446,3.3609,0.80144,2.3079,0.033111,295.65
1.041,3.3474,0.79689,2.2751,0.034909,295.75
1.0374,3.334,0.79234,2.2425,0.036723,295.84
1.0338,3.3207,0.78778,2.2102,0.038552,295.93
1.0302,3.3075,0.78321,2.1782,0.040396,296.03
1.0267,3.2944,0.77862,2.1464,0.042256,296.12
1.0231,3.2813,0.77403,2.1149,0.04413,296.21
1.0196,3.2683,0.76943,2.0836,0.04602,296.31
1.0161,3.2555,0.76482,2.0526,0.047925,296.4
1.0126,3.2427,0.76019,2.0218,0.049845,296.5
1.0092,3.23,0.75556,1.9913,0.05178,296.59
1.0057,3.2174,0.75091,1.9609,0.05373,296.68
1.0023,3.2049,0.74625,1.9309,0.055696,296.78
0.99892,3.1925,0.74158,1.901,0.057676,296.87
0.99553,3.1802,0.7369,1.8714,0.059671,296.97
0.99217,3.168,0.73221,1.8421,0.061682,297.06
0.98882,3.1559,0.7275,1.8129,0.063707,297.16
0.98549,3.1439,0.72278,1.784,0.065747,297.25
0.98217,3.132,0.71804,1.7553,0.067802,297.35
0.97887,3.1203,0.71329,1.7268,0.069872,297.44
0.97559,3.1086,0.70853,1.6985,0.071956,297.54
0.97233,3.097,0.70375,1.6704,0.074055,297.63
0.96908,3.0855,0.69896,1.6426,0.076169,297.73
0.96585,3.0742,0.69415,1.6149,0.078297,297.82
0.96263,3.063,0.68932,1.5875,0.080439,297.92
0.95943,3.0518,0.68448,1.5602,0.082596,298.01
0.95625,3.0408,0.67962,1.5332,0.084766,298.11
0.95308,3.03,0.67474,1.5063,0.086951,298.2
0.94993,3.0192,0.66985,1.4796,0.08915,298.3
0.94679,3.0085,0.66493,1.4531,0.091363,298.4
0.94367,2.998,0.66,1.4268,0.09359,298.49
0.94056,2.9876,0.65505,1.4007,0.09583,298.59
0.93747,2.9773,0.65007,1.3748,0.098084,298.68
0.9344,2.9672,0.64507,1.349,0.10035,298.78
0.93134,2.9571,0.64006,1.3235,0.10263,298.87
0.92829,2.9472,0.63501,1.2981,0.10492,298.97
0.92526,2.9375,0.62995,1.2728,0.10723,299.07
0.92224,2.9278,0.62486,1.2477,0.10955,299.16
