0.01434,1.2599,0.23347,3.3691,292.15
0.014362,1.2595,0.23334,3.3715,292.14
0.014392,1.259,0.23318,3.3746,292.13
0.01443,1.2583,0.23298,3.3786,292.11
0.01448,1.2575,0.23271,3.3839,292.09
0.014545,1.2563,0.23236,3.3907,292.06
0.01463,1.2549,0.23191,3.3996,292.03
0.014743,1.253,0.23132,3.4112,291.98
0.014891,1.2506,0.23056,3.4263,291.92
0.015087,1.2474,0.22958,3.4459,291.84
0.015333,1.2436,0.22838,3.4701,291.74
0.015586,1.2397,0.2272,3.4944,291.64
0.015845,1.2359,0.22602,3.5187,291.55
0.016112,1.2321,0.22485,3.5432,291.45
0.016385,1.2283,0.22369,3.5676,291.35
0.016666,1.2245,0.22253,3.5922,291.26
0.016955,1.2207,0.22139,3.6169,291.16
0.017252,1.217,0.22025,3.6416,291.06
0.017557,1.2132,0.21912,3.6664,290.97
0.017872,1.2095,0.218,3.6913,290.87
0.018195,1.2058,0.21689,3.7162,290.77
0.018528,1.2021,0.21579,3.7412,290.68
0.018871,1.1984,0.21469,3.7663,290.58
0.019224,1.1948,0.2136,3.7915,290.48
0.019588,1.1911,0.21252,3.8167,290.39
0.019964,1.1875,0.21144,3.842,290.29
0.020351,1.1839,0.21038,3.8674,290.19
0.020751,1.1803,0.20932,3.8928,290.1
0.021163,1.1767,0.20826,3.9183,290
0.021589,1.1732,0.20722,3.9438,289.9
0.02203,1.1696,0.20618,3.9694,289.81
0.022485,1.1661,0.20515,3.9951,289.71
0.022955,1.1625,0.20412,4.0208,289.61
0.023442,1.159,0.2031,4.0465,289.52
0.023946,1.1555,0.20209,4.0723,289.42
0.024468,1.1521,0.20108,4.0982,289.32
0.025009,1.1486,0.20009,4.1241,289.23
0.02557,1.1452,0.19909,4.15,289.13
0.026151,1.1417,0.19811,4.176,289.03
0.026755,1.1383,0.19713,4.202,288.94
0.027382,1.1349,0.19616,4.228,288.84
0.028033,1.1315,0.19519,4.254,288.74
0.028709,1.1281,0.19423,4.2801,288.65
0.029413,1.1248,0.19328,4.3062,288.55
0.030145,1.1214,0.19233,4.3323,288.46
0.030908,1.1181,0.19139,4.3583,288.36
0.031702,1.1147,0.19046,4.3844,288.26
0.032531,1.1114,0.18953,4.4105,288.17
0.033395,1.1081,0.1886,4.4365,288.07
0.034296,1.1048,0.18769,4.4625,287.97
