0.01434,1.2599,0.23347,3.3691,292.15
0.014348,1.26,0.23347,3.37,292.14
0.014359,1.26,0.23345,3.3712,292.12
0.014373,1.2601,0.23344,3.3727,292.11
0.014391,1.2601,0.23342,3.3748,292.09
0.014415,1.2602,0.23339,3.3774,292.06
0.014446,1.2604,0.23335,3.3808,292.02
0.014486,1.2605,0.23331,3.3852,291.97
0.014539,1.2607,0.23325,3.391,291.91
0.014608,1.261,0.23317,3.3985,291.83
0.014693,1.2614,0.23308,3.4078,291.73
0.01478,1.2617,0.23298,3.417,291.63
0.014867,1.2621,0.23289,3.4263,291.53
0.014955,1.2624,0.23279,3.4356,291.43
0.015044,1.2628,0.2327,3.445,291.33
0.015134,1.2631,0.2326,3.4543,291.23
0.015225,1.2635,0.23251,3.4637,291.13
0.015316,1.2638,0.23241,3.4731,291.03
0.015409,1.2642,0.23232,3.4825,290.93
0.015503,1.2645,0.23222,3.492,290.83
0.015597,1.2649,0.23213,3.5014,290.73
0.015693,1.2652,0.23204,3.5109,290.63
0.01579,1.2656,0.23194,3.5204,290.53
0.015887,1.2659,0.23185,3.5299,290.44
0.015986,1.2663,0.23175,3.5395,290.34
0.016086,1.2666,0.23166,3.5491,290.24
0.016187,1.267,0.23157,3.5587,290.14
0.016289,1.2673,0.23147,3.5683,290.04
0.016392,1.2677,0.23138,3.5779,289.94
0.016496,1.2681,0.23128,3.5876,289.84
0.016601,1.2684,0.23119,3.5972,289.74
0.016708,1.2688,0.2311,3.6069,289.64
0.016815,1.2691,0.231,3.6167,289.54
0.016924,1.2695,0.23091,3.6264,289.44
0.017034,1.2699,0.23082,3.6362,289.34
0.017146,1.2702,0.23072,3.646,289.24
0.017258,1.2706,0.23063,3.6558,289.14
0.017372,1.2709,0.23054,3.6656,289.04
0.017487,1.2713,0.23044,3.6755,288.94
0.017604,1.2717,0.23035,3.6854,288.84
0.017722,1.272,0.23026,3.6953,288.74
0.017841,1.2724,0.23016,3.7052,288.64
0.017961,1.2728,0.23007,3.7151,288.54
0.018083,1.2731,0.22998,3.7251,288.44
0.018207,1.2735,0.22989,3.7351,288.35
0.018332,1.2739,0.22979,3.7451,288.25
0.018458,1.2742,0.2297,3.7551,288.15
0.018586,1.2746,0.22961,3.7652,288.05
0.018715,1.275,0.22951,3.7753,287.95
0.018846,1.2753,0.22942,3.7854,287.85
0.018979,1.2757,0.22933,3.7955,287.75
0.019113,1.2761,0.22924,3.8056,287.65
0.019249,1.2765,0.22914,3.8158,287.55
0.019386,1.2768,0.22905,3.826,287.45
0.019525,1.2772,0.22896,3.8362,287.35
0.019666,1.2776,0.22887,3.8464,287.25
0.019809,1.278,0.22877,3.8566,287.15
0.019953,1.2783,0.22868,3.8669,287.05
0.0201,1.2787,0.22859,3.8772,286.95
0.020248,1.2791,0.2285,3.8875,286.85
0.020398,1.2795,0.22841,3.8978,286.75
0.02055,1.2799,0.22831,3.9082,286.65
0.020704,1.2802,0.22822,3.9186,286.55
0.02086,1.2806,0.22813,3.929,286.46
0.021018,1.281,0.22804,3.9394,286.36
0.021178,1.2814,0.22795,3.9498,286.26
0.02134,1.2818,0.22785,3.9603,286.16
