0.038051,0.74668,0.60163,3.5728,292.15
0.038166,0.74642,0.60131,3.575,292.14
0.038316,0.74609,0.60089,3.5778,292.13
0.038513,0.74565,0.60035,3.5815,292.11
0.038771,0.74508,0.59965,3.5863,292.09
0.03911,0.74435,0.59874,3.5925,292.06
0.039558,0.74339,0.59756,3.6006,292.03
0.040153,0.74215,0.59602,3.6111,291.98
0.040948,0.74054,0.59404,3.6247,291.92
0.042019,0.73846,0.59147,3.6422,291.84
0.043393,0.73591,0.58834,3.6637,291.74
0.044838,0.73338,0.58522,3.685,291.64
0.04636,0.73085,0.58213,3.7062,291.54
0.047962,0.72834,0.57906,3.7273,291.45
0.049652,0.72584,0.57601,3.7481,291.35
0.051432,0.72335,0.57298,3.7687,291.25
0.053311,0.72087,0.56997,3.7892,291.15
0.055293,0.7184,0.56698,3.8094,291.06
0.057385,0.71594,0.56401,3.8293,290.96
0.059594,0.7135,0.56107,3.8489,290.86
0.061926,0.71106,0.55815,3.8682,290.76
0.064388,0.70863,0.55526,3.8872,290.66
0.066988,0.70621,0.55238,3.9059,290.57
0.069731,0.7038,0.54954,3.9241,290.47
0.072626,0.7014,0.54671,3.9419,290.37
0.075678,0.69901,0.54392,3.9593,290.27
0.078895,0.69663,0.54115,3.9762,290.17
0.082281,0.69426,0.53841,3.9927,290.07
0.085842,0.6919,0.5357,4.0086,289.98
0.089583,0.68955,0.53301,4.0239,289.88
0.093507,0.6872,0.53036,4.0387,289.78
0.097617,0.68487,0.52773,4.0529,289.68
0.10192,0.68254,0.52513,4.0666,289.58
0.1064,0.68023,0.52257,4.0796,289.48
0.11107,0.67792,0.52003,4.092,289.38
0.11593,0.67562,0.51753,4.1038,289.28
0.12097,0.67333,0.51505,4.1149,289.18
0.12619,0.67106,0.51261,4.1255,289.08
0.13158,0.66879,0.5102,4.1354,288.98
0.13714,0.66653,0.50781,4.1447,288.89
0.14286,0.66428,0.50545,4.1535,288.79
0.14873,0.66204,0.50313,4.1617,288.69
0.15474,0.65981,0.50083,4.1693,288.59
0.16088,0.65759,0.49856,4.1764,288.49
0.16716,0.65537,0.49631,4.183,288.39
0.17354,0.65317,0.49409,4.1891,288.29
0.18004,0.65098,0.4919,4.1948,288.19
0.18663,0.6488,0.48972,4.2,288.09
0.19331,0.64663,0.48758,4.2048,287.99
0.20008,0.64447,0.48545,4.2092,287.89
0.20692,0.64232,0.48335,4.2132,287.79
0.21382,0.64018,0.48127,4.2169,287.69
0.22078,0.63805,0.47921,4.2202,287.59
0.2278,0.63592,0.47716,4.2232,287.49
0.23486,0.63381,0.47514,4.226,287.39
0.24195,0.63171,0.47314,4.2285,287.29
0.24908,0.62962,0.47115,4.2307,287.19
0.25624,0.62754,0.46918,4.2327,287.09
0.26342,0.62546,0.46723,4.2345,286.99
0.27062,0.6234,0.46529,4.236,286.89
0.27783,0.62135,0.46337,4.2374,286.79
0.28506,0.6193,0.46147,4.2386,286.69
0.29228,0.61727,0.45957,4.2396,286.59
0.29952,0.61524,0.4577,4.2404,286.49
0.30675,0.61323,0.45583,4.2411,286.4
0.31398,0.61122,0.45399,4.2417,286.3
0.3212,0.60923,0.45215,4.2421,286.2
0.32841,0.60724,0.45033,4.2424,286.1
0.33562,0.60526,0.44852,4.2426,286
0.34281,0.60329,0.44672,4.2427,285.9
0.34999,0.60133,0.44493,4.2427,285.8
0.35715,0.59938,0.44316,4.2426,285.7
0.36429,0.59744,0.4414,4.2424,285.6
0.37142,0.59551,0.43965,4.2421,285.5
0.37852,0.59359,0.43791,4.2417,285.4
0.3856,0.59167,0.43618,4.2413,285.3
0.39266,0.58977,0.43446,4.2408,285.2
0.3997,0.58787,0.43275,4.2402,285.1
0.40671,0.58598,0.43106,4.2396,285
0.41369,0.5841,0.42937,4.2389,284.9
0.42065,0.58223,0.4277,4.2382,284.8
0.42758,0.58037,0.42603,4.2374,284.7
0.43448,0.57852,0.42437,4.2365,284.6
0.44136,0.57667,0.42273,4.2356,284.5
0.4482,0.57484,0.42109,4.2347,284.4
0.45502,0.57301,0.41946,4.2337,284.3
0.4618,0.57119,0.41784,4.2327,284.2
0.46856,0.56938,0.41624,4.2316,284.1
0.47528,0.56758,0.41464,4.2305,284
